        t         wt_avg         wt_std         ct_avg         ct_std         st_avg         st_std         vt_avg         vt_std         ft_avg         ft_std
  0.71965    8.15182E+00    8.44711E-02   -4.58754E-01    2.74065E-03    8.61058E+00    8.39851E-02    1.32011E-02    1.65932E-02    8.59738E+00    8.68614E-02
  0.71970    8.15336E+00    8.44779E-02   -4.58843E-01    2.74064E-03    8.61220E+00    8.39917E-02    1.32872E-02    1.66697E-02    8.59892E+00    8.70466E-02
  0.71975    8.15490E+00    8.44857E-02   -4.58933E-01    2.74062E-03    8.61384E+00    8.39992E-02    1.27116E-02    1.63322E-02    8.60112E+00    8.70235E-02
  0.71980    8.15644E+00    8.44945E-02   -4.59023E-01    2.74056E-03    8.61546E+00    8.40078E-02    1.26349E-02    1.63180E-02    8.60283E+00    8.73641E-02
  0.71985    8.15797E+00    8.45043E-02   -4.59113E-01    2.74049E-03    8.61708E+00    8.40174E-02    1.37899E-02    1.70139E-02    8.60329E+00    8.76140E-02
  0.71990    8.15950E+00    8.45138E-02   -4.59203E-01    2.74056E-03    8.61870E+00    8.40266E-02    1.35025E-02    1.68382E-02    8.60520E+00    8.76172E-02
  0.71995    8.16102E+00    8.45219E-02   -4.59295E-01    2.74068E-03    8.62032E+00    8.40345E-02    1.42741E-02    1.72939E-02    8.60604E+00    8.73531E-02
  0.72000    8.16254E+00    8.45290E-02   -4.59385E-01    2.74081E-03    8.62192E+00    8.40413E-02    1.44394E-02    1.73951E-02    8.60749E+00    8.75331E-02
  0.72005    8.16404E+00    8.45362E-02   -4.59475E-01    2.74092E-03    8.62352E+00    8.40482E-02    1.53769E-02    1.79415E-02    8.60814E+00    8.78717E-02
  0.72010    8.16554E+00    8.45457E-02   -4.59565E-01    2.74102E-03    8.62511E+00    8.40573E-02    1.57130E-02    1.81462E-02    8.60939E+00    8.83807E-02
  0.72015    8.16704E+00    8.45572E-02   -4.59655E-01    2.74109E-03    8.62670E+00    8.40685E-02    1.55898E-02    1.81100E-02    8.61111E+00    8.85090E-02
  0.72020    8.16855E+00    8.45690E-02   -4.59746E-01    2.74118E-03    8.62830E+00    8.40799E-02    1.51885E-02    1.78707E-02    8.61311E+00    8.83729E-02
  0.72025    8.17007E+00    8.45802E-02   -4.59837E-01    2.74126E-03    8.62990E+00    8.40907E-02    1.47604E-02    1.76634E-02    8.61514E+00    8.80911E-02
  0.72030    8.17159E+00    8.45898E-02   -4.59929E-01    2.74137E-03    8.63152E+00    8.40997E-02    1.44274E-02    1.75009E-02    8.61710E+00    8.76672E-02
  0.72035    8.17311E+00    8.45971E-02   -4.60022E-01    2.74140E-03    8.63314E+00    8.41066E-02    1.42362E-02    1.74086E-02    8.61890E+00    8.75000E-02
  0.72040    8.17461E+00    8.46028E-02   -4.60115E-01    2.74128E-03    8.63473E+00    8.41118E-02    1.43731E-02    1.74901E-02    8.62035E+00    8.68145E-02
  0.72045    8.17610E+00    8.46060E-02   -4.60209E-01    2.74116E-03    8.63631E+00    8.41146E-02    1.41357E-02    1.73606E-02    8.62218E+00    8.66493E-02
  0.72050    8.17761E+00    8.46069E-02   -4.60303E-01    2.74105E-03    8.63791E+00    8.41150E-02    1.40458E-02    1.72805E-02    8.62387E+00    8.66259E-02
  0.72055    8.17912E+00    8.46073E-02   -4.60397E-01    2.74097E-03    8.63952E+00    8.41149E-02    1.40741E-02    1.72762E-02    8.62544E+00    8.67339E-02
  0.72060    8.18064E+00    8.46079E-02   -4.60490E-01    2.74091E-03    8.64113E+00    8.41148E-02    1.40808E-02    1.72790E-02    8.62705E+00    8.64264E-02
  0.72065    8.18215E+00    8.46085E-02   -4.60585E-01    2.74089E-03    8.64274E+00    8.41146E-02    1.41950E-02    1.73155E-02    8.62854E+00    8.65127E-02
  0.72070    8.18367E+00    8.46092E-02   -4.60681E-01    2.74088E-03    8.64435E+00    8.41147E-02    1.53096E-02    1.80311E-02    8.62904E+00    8.66750E-02
  0.72075    8.18520E+00    8.46103E-02   -4.60776E-01    2.74084E-03    8.64598E+00    8.41153E-02    1.45318E-02    1.75500E-02    8.63144E+00    8.66861E-02
  0.72080    8.18673E+00    8.46112E-02   -4.60871E-01    2.74086E-03    8.64761E+00    8.41158E-02    1.42766E-02    1.74390E-02    8.63333E+00    8.65679E-02
  0.72085    8.18826E+00    8.46121E-02   -4.60965E-01    2.74090E-03    8.64922E+00    8.41162E-02    1.45803E-02    1.76172E-02    8.63464E+00    8.67510E-02
  0.72090    8.18977E+00    8.46124E-02   -4.61059E-01    2.74082E-03    8.65083E+00    8.41157E-02    1.50093E-02    1.78886E-02    8.63582E+00    8.65034E-02
  0.72095    8.19130E+00    8.46123E-02   -4.61152E-01    2.74073E-03    8.65245E+00    8.41149E-02    1.48632E-02    1.78280E-02    8.63759E+00    8.67851E-02
  0.72100    8.19283E+00    8.46134E-02   -4.61243E-01    2.74081E-03    8.65407E+00    8.41155E-02    1.47181E-02    1.77267E-02    8.63935E+00    8.70303E-02
  0.72105    8.19436E+00    8.46152E-02   -4.61335E-01    2.74101E-03    8.65569E+00    8.41169E-02    1.46222E-02    1.76398E-02    8.64107E+00    8.67773E-02
  0.72110    8.19588E+00    8.46160E-02   -4.61428E-01    2.74119E-03    8.65731E+00    8.41174E-02    1.48743E-02    1.77632E-02    8.64243E+00    8.69078E-02
  0.72115    8.19739E+00    8.46181E-02   -4.61520E-01    2.74134E-03    8.65891E+00    8.41193E-02    1.44330E-02    1.75188E-02    8.64448E+00    8.74034E-02
  0.72120    8.19890E+00    8.46226E-02   -4.61612E-01    2.74146E-03    8.66051E+00    8.41237E-02    1.49487E-02    1.78186E-02    8.64557E+00    8.75577E-02
  0.72125    8.20042E+00    8.46279E-02   -4.61705E-01    2.74160E-03    8.66213E+00    8.41288E-02    1.43082E-02    1.74383E-02    8.64782E+00    8.74139E-02
  0.72130    8.20194E+00    8.46331E-02   -4.61797E-01    2.74169E-03    8.66374E+00    8.41335E-02    1.38967E-02    1.71446E-02    8.64984E+00    8.77410E-02
  0.72135    8.20347E+00    8.46382E-02   -4.61891E-01    2.74175E-03    8.66536E+00    8.41382E-02    1.35609E-02    1.68987E-02    8.65180E+00    8.76746E-02
  0.72140    8.20500E+00    8.46443E-02   -4.61988E-01    2.74191E-03    8.66699E+00    8.41439E-02    1.37092E-02    1.70401E-02    8.65328E+00    8.78438E-02
  0.72145    8.20654E+00    8.46507E-02   -4.62084E-01    2.74216E-03    8.66863E+00    8.41499E-02    1.39411E-02    1.71823E-02    8.65469E+00    8.75846E-02
  0.72150    8.20810E+00    8.46565E-02   -4.62182E-01    2.74238E-03    8.67028E+00    8.41552E-02    1.41504E-02    1.72486E-02    8.65613E+00    8.77353E-02
  0.72155    8.20967E+00    8.46612E-02   -4.62277E-01    2.74254E-03    8.67195E+00    8.41594E-02    1.40288E-02    1.71800E-02    8.65792E+00    8.74899E-02
  0.72160    8.21126E+00    8.46650E-02   -4.62372E-01    2.74270E-03    8.67363E+00    8.41627E-02    1.38918E-02    1.71395E-02    8.65974E+00    8.72777E-02
  0.72165    8.21284E+00    8.46684E-02   -4.62465E-01    2.74283E-03    8.67530E+00    8.41656E-02    1.41483E-02    1.73174E-02    8.66115E+00    8.73657E-02
  0.72170    8.21440E+00    8.46719E-02   -4.62559E-01    2.74292E-03    8.67696E+00    8.41686E-02    1.39236E-02    1.71980E-02    8.66304E+00    8.73941E-02
  0.72175    8.21597E+00    8.46747E-02   -4.62653E-01    2.74306E-03    8.67862E+00    8.41710E-02    1.37518E-02    1.71022E-02    8.66487E+00    8.71679E-02
  0.72180    8.21754E+00    8.46755E-02   -4.62747E-01    2.74332E-03    8.68029E+00    8.41711E-02    1.35458E-02    1.69171E-02    8.66674E+00    8.69754E-02
  0.72185    8.21912E+00    8.46760E-02   -4.62843E-01    2.74367E-03    8.68196E+00    8.41707E-02    1.38428E-02    1.70797E-02    8.66812E+00    8.70219E-02
  0.72190    8.22071E+00    8.46773E-02   -4.62940E-01    2.74402E-03    8.68365E+00    8.41713E-02    1.35983E-02    1.69261E-02    8.67005E+00    8.69817E-02
  0.72195    8.22229E+00    8.46792E-02   -4.63036E-01    2.74442E-03    8.68533E+00    8.41727E-02    1.31407E-02    1.66005E-02    8.67219E+00    8.70725E-02
  0.72200    8.22389E+00    8.46825E-02   -4.63131E-01    2.74480E-03    8.68702E+00    8.41756E-02    1.32354E-02    1.66127E-02    8.67379E+00    8.74885E-02
  0.72205    8.22551E+00    8.46857E-02   -4.63227E-01    2.74502E-03    8.68874E+00    8.41785E-02    1.33313E-02    1.66374E-02    8.67541E+00    8.71568E-02
  0.72210    8.22713E+00    8.46879E-02   -4.63321E-01    2.74515E-03    8.69045E+00    8.41804E-02    1.37195E-02    1.68955E-02    8.67674E+00    8.70272E-02
  0.72215    8.22874E+00    8.46905E-02   -4.63415E-01    2.74528E-03    8.69215E+00    8.41826E-02    1.35896E-02    1.68575E-02    8.67856E+00    8.71496E-02
  0.72220    8.23033E+00    8.46941E-02   -4.63508E-01    2.74545E-03    8.69384E+00    8.41859E-02    1.30967E-02    1.65031E-02    8.68074E+00    8.73821E-02
  0.72225    8.23193E+00    8.46990E-02   -4.63602E-01    2.74560E-03    8.69553E+00    8.41907E-02    1.22965E-02    1.60010E-02    8.68323E+00    8.76312E-02
  0.72230    8.23352E+00    8.47039E-02   -4.63696E-01    2.74573E-03    8.69722E+00    8.41954E-02    1.22765E-02    1.59632E-02    8.68494E+00    8.73491E-02
  0.72235    8.23510E+00    8.47089E-02   -4.63790E-01    2.74587E-03    8.69889E+00    8.42003E-02    1.24774E-02    1.61006E-02    8.68641E+00    8.76100E-02
  0.72240    8.23667E+00    8.47158E-02   -4.63885E-01    2.74587E-03    8.70056E+00    8.42070E-02    1.26443E-02    1.62241E-02    8.68791E+00    8.80608E-02
  0.72245    8.23824E+00    8.47238E-02   -4.63980E-01    2.74574E-03    8.70222E+00    8.42147E-02    1.27704E-02    1.63172E-02    8.68945E+00    8.81292E-02
  0.72250    8.23980E+00    8.47330E-02   -4.64076E-01    2.74561E-03    8.70387E+00    8.42237E-02    1.19456E-02    1.57891E-02    8.69193E+00    8.83614E-02
  0.72255    8.24134E+00    8.47434E-02   -4.64171E-01    2.74557E-03    8.70551E+00    8.42337E-02    1.23566E-02    1.60565E-02    8.69316E+00    8.84117E-02
  0.72260    8.24290E+00    8.47536E-02   -4.64266E-01    2.74581E-03    8.70717E+00    8.42434E-02    1.31362E-02    1.65522E-02    8.69403E+00    8.84414E-02
  0.72265    8.24447E+00    8.47632E-02   -4.64363E-01    2.74621E-03    8.70883E+00    8.42523E-02    1.38020E-02    1.69908E-02    8.69503E+00    8.85740E-02
  0.72270    8.24604E+00    8.47730E-02   -4.64459E-01    2.74662E-03    8.71050E+00    8.42616E-02    1.29670E-02    1.64439E-02    8.69753E+00    8.82158E-02
  0.72275    8.24761E+00    8.47826E-02   -4.64557E-01    2.74702E-03    8.71217E+00    8.42706E-02    1.32913E-02    1.66107E-02    8.69888E+00    8.80669E-02
  0.72280    8.24918E+00    8.47922E-02   -4.64654E-01    2.74740E-03    8.71384E+00    8.42796E-02    1.30027E-02    1.64068E-02    8.70083E+00    8.79035E-02
  0.72285    8.25075E+00    8.48013E-02   -4.64751E-01    2.74774E-03    8.71550E+00    8.42881E-02    1.29540E-02    1.63336E-02    8.70254E+00    8.78055E-02
  0.72290    8.25231E+00    8.48111E-02   -4.64847E-01    2.74818E-03    8.71716E+00    8.42971E-02    1.31494E-02    1.64821E-02    8.70401E+00    8.80301E-02
  0.72295    8.25386E+00    8.48218E-02   -4.64943E-01    2.74858E-03    8.71881E+00    8.43072E-02    1.31747E-02    1.64736E-02    8.70563E+00    8.80192E-02
  0.72300    8.25543E+00    8.48310E-02   -4.65038E-01    2.74880E-03    8.72047E+00    8.43155E-02    1.39620E-02    1.69996E-02    8.70651E+00    8.76917E-02
  0.72305    8.25699E+00    8.48387E-02   -4.65135E-01    2.74906E-03    8.72212E+00    8.43224E-02    1.44375E-02    1.73115E-02    8.70769E+00    8.80910E-02
  0.72310    8.25852E+00    8.48464E-02   -4.65231E-01    2.74939E-03    8.72375E+00    8.43295E-02    1.37049E-02    1.68351E-02    8.71005E+00    8.78403E-02
  0.72315    8.26005E+00    8.48542E-02   -4.65326E-01    2.74969E-03    8.72538E+00    8.43368E-02    1.38993E-02    1.70036E-02    8.71148E+00    8.77189E-02
  0.72320    8.26160E+00    8.48615E-02   -4.65420E-01    2.74998E-03    8.72702E+00    8.43437E-02    1.39290E-02    1.70104E-02    8.71309E+00    8.78102E-02
  0.72325    8.26315E+00    8.48674E-02   -4.65513E-01    2.75035E-03    8.72866E+00    8.43494E-02    1.48301E-02    1.75579E-02    8.71383E+00    8.75573E-02
  0.72330    8.26469E+00    8.48725E-02   -4.65608E-01    2.75069E-03    8.73030E+00    8.43544E-02    1.48888E-02    1.75769E-02    8.71541E+00    8.74047E-02
  0.72335    8.26622E+00    8.48777E-02   -4.65702E-01    2.75096E-03    8.73193E+00    8.43594E-02    1.51886E-02    1.77404E-02    8.71674E+00    8.74969E-02
  0.72340    8.26776E+00    8.48836E-02   -4.65796E-01    2.75117E-03    8.73355E+00    8.43651E-02    1.47687E-02    1.74506E-02    8.71879E+00    8.75978E-02
  0.72345    8.26930E+00    8.48909E-02   -4.65891E-01    2.75141E-03    8.73519E+00    8.43722E-02    1.48759E-02    1.75453E-02    8.72031E+00    8.79376E-02
  0.72350    8.27086E+00    8.48994E-02   -4.65986E-01    2.75170E-03    8.73684E+00    8.43805E-02    1.54968E-02    1.79194E-02    8.72135E+00    8.84399E-02
  0.72355    8.27243E+00    8.49078E-02   -4.66079E-01    2.75191E-03    8.73851E+00    8.43889E-02    1.53898E-02    1.78659E-02    8.72312E+00    8.81579E-02
  0.72360    8.27399E+00    8.49157E-02   -4.66172E-01    2.75199E-03    8.74016E+00    8.43968E-02    1.62132E-02    1.83338E-02    8.72395E+00    8.80970E-02
  0.72365    8.27553E+00    8.49235E-02   -4.66264E-01    2.75203E-03    8.74179E+00    8.44044E-02    1.65055E-02    1.85530E-02    8.72529E+00    8.80070E-02
  0.72370    8.27706E+00    8.49309E-02   -4.66356E-01    2.75213E-03    8.74342E+00    8.44117E-02    1.68087E-02    1.86740E-02    8.72661E+00    8.78232E-02
  0.72375    8.27859E+00    8.49378E-02   -4.66448E-01    2.75227E-03    8.74504E+00    8.44185E-02    1.61373E-02    1.83429E-02    8.72890E+00    8.77448E-02
  0.72380    8.28012E+00    8.49446E-02   -4.66540E-01    2.75243E-03    8.74666E+00    8.44252E-02    1.61075E-02    1.82746E-02    8.73055E+00    8.79142E-02
  0.72385    8.28165E+00    8.49513E-02   -4.66633E-01    2.75262E-03    8.74828E+00    8.44320E-02    1.58867E-02    1.81744E-02    8.73239E+00    8.81685E-02
  0.72390    8.28317E+00    8.49583E-02   -4.66728E-01    2.75301E-03    8.74990E+00    8.44389E-02    1.56985E-02    1.79842E-02    8.73420E+00    8.83323E-02
  0.72395    8.28470E+00    8.49664E-02   -4.66824E-01    2.75355E-03    8.75152E+00    8.44469E-02    1.53101E-02    1.77400E-02    8.73621E+00    8.85883E-02
  0.72400    8.28622E+00    8.49745E-02   -4.66920E-01    2.75398E-03    8.75314E+00    8.44547E-02    1.50854E-02    1.76214E-02    8.73806E+00    8.85757E-02
  0.72405    8.28773E+00    8.49818E-02   -4.67015E-01    2.75418E-03    8.75475E+00    8.44618E-02    1.49042E-02    1.75069E-02    8.73984E+00    8.86338E-02
  0.72410    8.28924E+00    8.49878E-02   -4.67110E-01    2.75441E-03    8.75635E+00    8.44677E-02    1.48742E-02    1.75313E-02    8.74148E+00    8.79637E-02
  0.72415    8.29076E+00    8.49925E-02   -4.67206E-01    2.75486E-03    8.75796E+00    8.44723E-02    1.46772E-02    1.74358E-02    8.74328E+00    8.80311E-02
  0.72420    8.29226E+00    8.49977E-02   -4.67300E-01    2.75528E-03    8.75956E+00    8.44773E-02    1.40265E-02    1.70592E-02    8.74554E+00    8.78803E-02
  0.72425    8.29377E+00    8.50050E-02   -4.67396E-01    2.75564E-03    8.76116E+00    8.44845E-02    1.42829E-02    1.71957E-02    8.74688E+00    8.83604E-02
  0.72430    8.29528E+00    8.50131E-02   -4.67492E-01    2.75597E-03    8.76277E+00    8.44926E-02    1.36916E-02    1.68467E-02    8.74908E+00    8.82499E-02
  0.72435    8.29680E+00    8.50199E-02   -4.67587E-01    2.75634E-03    8.76439E+00    8.44994E-02    1.42461E-02    1.71566E-02    8.75014E+00    8.83117E-02
  0.72440    8.29833E+00    8.50267E-02   -4.67682E-01    2.75688E-03    8.76601E+00    8.45063E-02    1.47628E-02    1.74903E-02    8.75125E+00    8.88850E-02
  0.72445    8.29983E+00    8.50351E-02   -4.67776E-01    2.75742E-03    8.76761E+00    8.45147E-02    1.44154E-02    1.72925E-02    8.75319E+00    8.94083E-02
  0.72450    8.30133E+00    8.50448E-02   -4.67869E-01    2.75816E-03    8.76920E+00    8.45245E-02    1.39677E-02    1.70511E-02    8.75523E+00    8.92682E-02
  0.72455    8.30283E+00    8.50545E-02   -4.67962E-01    2.75901E-03    8.77079E+00    8.45344E-02    1.46693E-02    1.75636E-02    8.75612E+00    8.93080E-02
  0.72460    8.30433E+00    8.50643E-02   -4.68055E-01    2.75980E-03    8.77238E+00    8.45442E-02    1.43180E-02    1.73639E-02    8.75807E+00    8.96138E-02
  0.72465    8.30584E+00    8.50732E-02   -4.68148E-01    2.76049E-03    8.77399E+00    8.45528E-02    1.43767E-02    1.73711E-02    8.75961E+00    8.91459E-02
  0.72470    8.30735E+00    8.50813E-02   -4.68242E-01    2.76108E-03    8.77559E+00    8.45605E-02    1.41541E-02    1.72993E-02    8.76143E+00    8.93295E-02
  0.72475    8.30887E+00    8.50902E-02   -4.68337E-01    2.76169E-03    8.77721E+00    8.45692E-02    1.43809E-02    1.73552E-02    8.76283E+00    8.92660E-02
  0.72480    8.31041E+00    8.50998E-02   -4.68431E-01    2.76234E-03    8.77884E+00    8.45786E-02    1.47964E-02    1.75827E-02    8.76404E+00    8.94296E-02
  0.72485    8.31196E+00    8.51096E-02   -4.68525E-01    2.76304E-03    8.78048E+00    8.45882E-02    1.43757E-02    1.72805E-02    8.76611E+00    8.94183E-02
  0.72490    8.31353E+00    8.51184E-02   -4.68619E-01    2.76382E-03    8.78215E+00    8.45966E-02    1.49254E-02    1.76211E-02    8.76722E+00    8.92528E-02
  0.72495    8.31510E+00    8.51274E-02   -4.68714E-01    2.76461E-03    8.78382E+00    8.46051E-02    1.51067E-02    1.77328E-02    8.76871E+00    8.98240E-02
  0.72500    8.31668E+00    8.51383E-02   -4.68807E-01    2.76531E-03    8.78548E+00    8.46154E-02    1.52179E-02    1.78462E-02    8.77027E+00    8.98963E-02
  0.72505    8.31824E+00    8.51493E-02   -4.68901E-01    2.76587E-03    8.78714E+00    8.46260E-02    1.51276E-02    1.78255E-02    8.77202E+00    8.97866E-02
  0.72510    8.31980E+00    8.51602E-02   -4.68995E-01    2.76643E-03    8.78879E+00    8.46364E-02    1.57233E-02    1.81874E-02    8.77307E+00    9.00947E-02
  0.72515    8.32135E+00    8.51723E-02   -4.69088E-01    2.76713E-03    8.79044E+00    8.46480E-02    1.58608E-02    1.82818E-02    8.77458E+00    9.05403E-02
  0.72520    8.32291E+00    8.51860E-02   -4.69180E-01    2.76776E-03    8.79209E+00    8.46611E-02    1.59886E-02    1.83738E-02    8.77610E+00    9.06661E-02
  0.72525    8.32447E+00    8.51999E-02   -4.69270E-01    2.76824E-03    8.79374E+00    8.46744E-02    1.61760E-02    1.84758E-02    8.77757E+00    9.04963E-02
  0.72530    8.32603E+00    8.52139E-02   -4.69362E-01    2.76858E-03    8.79539E+00    8.46876E-02    1.53647E-02    1.79252E-02    8.78003E+00    9.04394E-02
  0.72535    8.32758E+00    8.52280E-02   -4.69454E-01    2.76894E-03    8.79703E+00    8.47011E-02    1.55784E-02    1.79890E-02    8.78145E+00    8.99979E-02
  0.72540    8.32912E+00    8.52417E-02   -4.69547E-01    2.76941E-03    8.79867E+00    8.47143E-02    1.55069E-02    1.78969E-02    8.78316E+00    8.99962E-02
  0.72545    8.33067E+00    8.52551E-02   -4.69642E-01    2.76990E-03    8.80031E+00    8.47274E-02    1.50478E-02    1.76764E-02    8.78526E+00    8.97261E-02
  0.72550    8.33222E+00    8.52677E-02   -4.69735E-01    2.77048E-03    8.80195E+00    8.47397E-02    1.48927E-02    1.75858E-02    8.78706E+00    8.97040E-02
  0.72555    8.33376E+00    8.52800E-02   -4.69828E-01    2.77106E-03    8.80358E+00    8.47518E-02    1.54955E-02    1.79226E-02    8.78809E+00    8.97948E-02
  0.72560    8.33530E+00    8.52925E-02   -4.69919E-01    2.77159E-03    8.80522E+00    8.47641E-02    1.50601E-02    1.77042E-02    8.79016E+00    8.99297E-02
  0.72565    8.33683E+00    8.53056E-02   -4.70011E-01    2.77221E-03    8.80684E+00    8.47770E-02    1.50672E-02    1.76488E-02    8.79177E+00    8.98288E-02
  0.72570    8.33835E+00    8.53200E-02   -4.70105E-01    2.77288E-03    8.80846E+00    8.47912E-02    1.53159E-02    1.77873E-02    8.79314E+00    9.00904E-02
  0.72575    8.33988E+00    8.53343E-02   -4.70199E-01    2.77359E-03    8.81008E+00    8.48055E-02    1.50202E-02    1.76125E-02    8.79506E+00    8.99757E-02
  0.72580    8.34145E+00    8.53482E-02   -4.70293E-01    2.77436E-03    8.81174E+00    8.48194E-02    1.47283E-02    1.74476E-02    8.79701E+00    8.99963E-02
  0.72585    8.34303E+00    8.53622E-02   -4.70387E-01    2.77512E-03    8.81341E+00    8.48334E-02    1.48776E-02    1.74983E-02    8.79854E+00    9.00031E-02
  0.72590    8.34461E+00    8.53763E-02   -4.70482E-01    2.77586E-03    8.81509E+00    8.48474E-02    1.53741E-02    1.77748E-02    8.79972E+00    9.01709E-02
  0.72595    8.34620E+00    8.53919E-02   -4.70578E-01    2.77652E-03    8.81678E+00    8.48629E-02    1.53000E-02    1.77304E-02    8.80148E+00    9.01070E-02
  0.72600    8.34779E+00    8.54090E-02   -4.70673E-01    2.77719E-03    8.81847E+00    8.48801E-02    1.52012E-02    1.76988E-02    8.80326E+00    9.03415E-02
  0.72605    8.34937E+00    8.54263E-02   -4.70767E-01    2.77801E-03    8.82014E+00    8.48975E-02    1.49879E-02    1.75398E-02    8.80515E+00    9.04361E-02
  0.72610    8.35096E+00    8.54437E-02   -4.70862E-01    2.77885E-03    8.82182E+00    8.49148E-02    1.51164E-02    1.76576E-02    8.80670E+00    9.09019E-02
  0.72615    8.35254E+00    8.54615E-02   -4.70957E-01    2.77943E-03    8.82349E+00    8.49325E-02    1.42680E-02    1.71769E-02    8.80922E+00    9.05732E-02
  0.72620    8.35411E+00    8.54795E-02   -4.71050E-01    2.77980E-03    8.82516E+00    8.49505E-02    1.39138E-02    1.69788E-02    8.81125E+00    9.06078E-02
  0.72625    8.35567E+00    8.54970E-02   -4.71144E-01    2.78023E-03    8.82681E+00    8.49678E-02    1.36265E-02    1.67997E-02    8.81319E+00    9.05105E-02
  0.72630    8.35722E+00    8.55138E-02   -4.71236E-01    2.78073E-03    8.82846E+00    8.49845E-02    1.32447E-02    1.65505E-02    8.81521E+00    9.05462E-02
  0.72635    8.35878E+00    8.55305E-02   -4.71329E-01    2.78132E-03    8.83010E+00    8.50010E-02    1.34873E-02    1.67181E-02    8.81662E+00    9.02024E-02
  0.72640    8.36031E+00    8.55459E-02   -4.71422E-01    2.78191E-03    8.83173E+00    8.50162E-02    1.40828E-02    1.70946E-02    8.81765E+00    8.98817E-02
  0.72645    8.36182E+00    8.55607E-02   -4.71514E-01    2.78256E-03    8.83334E+00    8.50306E-02    1.47430E-02    1.74796E-02    8.81859E+00    9.00801E-02
  0.72650    8.36333E+00    8.55758E-02   -4.71606E-01    2.78309E-03    8.83494E+00    8.50455E-02    1.49566E-02    1.76345E-02    8.81998E+00    9.00591E-02
  0.72655    8.36485E+00    8.55902E-02   -4.71699E-01    2.78347E-03    8.83654E+00    8.50598E-02    1.42752E-02    1.72658E-02    8.82227E+00    8.99313E-02
  0.72660    8.36636E+00    8.56042E-02   -4.71791E-01    2.78383E-03    8.83815E+00    8.50736E-02    1.49752E-02    1.77476E-02    8.82318E+00    9.00996E-02
  0.72665    8.36789E+00    8.56168E-02   -4.71884E-01    2.78423E-03    8.83978E+00    8.50860E-02    1.47055E-02    1.75760E-02    8.82507E+00    8.97786E-02
  0.72670    8.36943E+00    8.56288E-02   -4.71977E-01    2.78460E-03    8.84141E+00    8.50977E-02    1.47579E-02    1.75704E-02    8.82665E+00    8.98313E-02
  0.72675    8.37099E+00    8.56415E-02   -4.72071E-01    2.78493E-03    8.84306E+00    8.51102E-02    1.43469E-02    1.73371E-02    8.82871E+00    8.96581E-02
  0.72680    8.37255E+00    8.56525E-02   -4.72165E-01    2.78528E-03    8.84471E+00    8.51210E-02    1.48070E-02    1.76012E-02    8.82990E+00    8.94704E-02
  0.72685    8.37408E+00    8.56614E-02   -4.72259E-01    2.78577E-03    8.84634E+00    8.51295E-02    1.46634E-02    1.75164E-02    8.83168E+00    8.94533E-02
  0.72690    8.37559E+00    8.56701E-02   -4.72354E-01    2.78630E-03    8.84794E+00    8.51378E-02    1.48359E-02    1.75205E-02    8.83311E+00    8.96697E-02
  0.72695    8.37708E+00    8.56784E-02   -4.72448E-01    2.78670E-03    8.84952E+00    8.51460E-02    1.40051E-02    1.69805E-02    8.83552E+00    8.95745E-02
  0.72700    8.37854E+00    8.56858E-02   -4.72542E-01    2.78712E-03    8.85108E+00    8.51531E-02    1.28614E-02    1.62581E-02    8.83822E+00    8.90665E-02
  0.72705    8.37998E+00    8.56917E-02   -4.72635E-01    2.78743E-03    8.85262E+00    8.51588E-02    1.36913E-02    1.68154E-02    8.83893E+00    8.89548E-02
  0.72710    8.38143E+00    8.56984E-02   -4.72729E-01    2.78776E-03    8.85416E+00    8.51652E-02    1.48318E-02    1.75071E-02    8.83933E+00    8.97374E-02
  0.72715    8.38288E+00    8.57054E-02   -4.72825E-01    2.78836E-03    8.85570E+00    8.51719E-02    1.42903E-02    1.71758E-02    8.84141E+00    8.92918E-02
  0.72720    8.38432E+00    8.57112E-02   -4.72919E-01    2.78896E-03    8.85723E+00    8.51773E-02    1.40746E-02    1.70388E-02    8.84316E+00    8.91625E-02
  0.72725    8.38575E+00    8.57179E-02   -4.73014E-01    2.78955E-03    8.85877E+00    8.51836E-02    1.41006E-02    1.70634E-02    8.84467E+00    8.93791E-02
  0.72730    8.38720E+00    8.57253E-02   -4.73110E-01    2.79016E-03    8.86031E+00    8.51906E-02    1.41918E-02    1.70912E-02    8.84612E+00    8.96985E-02
  0.72735    8.38864E+00    8.57325E-02   -4.73206E-01    2.79074E-03    8.86185E+00    8.51974E-02    1.40941E-02    1.70231E-02    8.84776E+00    8.98089E-02
  0.72740    8.39009E+00    8.57402E-02   -4.73302E-01    2.79131E-03    8.86339E+00    8.52047E-02    1.42234E-02    1.71459E-02    8.84917E+00    8.97847E-02
  0.72745    8.39154E+00    8.57481E-02   -4.73397E-01    2.79197E-03    8.86494E+00    8.52122E-02    1.42737E-02    1.71231E-02    8.85067E+00    8.97922E-02
  0.72750    8.39301E+00    8.57566E-02   -4.73491E-01    2.79272E-03    8.86650E+00    8.52204E-02    1.43085E-02    1.71250E-02    8.85219E+00    8.99618E-02
  0.72755    8.39449E+00    8.57658E-02   -4.73585E-01    2.79332E-03    8.86807E+00    8.52293E-02    1.33720E-02    1.65023E-02    8.85470E+00    8.96819E-02
  0.72760    8.39597E+00    8.57760E-02   -4.73680E-01    2.79378E-03    8.86965E+00    8.52392E-02    1.31758E-02    1.63961E-02    8.85647E+00    8.97963E-02
