        t         wt_avg         wt_std         ct_avg         ct_std         st_avg         st_std         vt_avg         vt_std         ft_avg         ft_std
  0.40005    1.00051E+01    1.31972E-01   -8.52980E-01    4.02290E-03    1.08581E+01    1.29340E-01    3.95977E-02    2.83708E-02    1.08185E+01    1.42536E-01
  0.40010    1.00090E+01    1.32014E-01   -8.53328E-01    4.02500E-03    1.08623E+01    1.29380E-01    4.10489E-02    2.89448E-02    1.08212E+01    1.42899E-01
  0.40015    1.00129E+01    1.32060E-01   -8.53679E-01    4.02742E-03    1.08665E+01    1.29424E-01    4.16426E-02    2.90611E-02    1.08249E+01    1.43636E-01
  0.40020    1.00168E+01    1.32111E-01   -8.54029E-01    4.02948E-03    1.08708E+01    1.29473E-01    4.25150E-02    2.92256E-02    1.08283E+01    1.44768E-01
  0.40025    1.00207E+01    1.32165E-01   -8.54377E-01    4.03109E-03    1.08750E+01    1.29526E-01    4.16317E-02    2.90658E-02    1.08334E+01    1.45129E-01
  0.40030    1.00246E+01    1.32217E-01   -8.54725E-01    4.03243E-03    1.08793E+01    1.29576E-01    4.07559E-02    2.88575E-02    1.08385E+01    1.44574E-01
  0.40035    1.00284E+01    1.32266E-01   -8.55073E-01    4.03375E-03    1.08835E+01    1.29624E-01    4.11519E-02    2.91846E-02    1.08424E+01    1.44790E-01
  0.40040    1.00323E+01    1.32315E-01   -8.55426E-01    4.03525E-03    1.08877E+01    1.29673E-01    4.19207E-02    2.94219E-02    1.08458E+01    1.44870E-01
  0.40045    1.00362E+01    1.32365E-01   -8.55781E-01    4.03687E-03    1.08919E+01    1.29722E-01    3.89068E-02    2.83249E-02    1.08530E+01    1.44260E-01
  0.40050    1.00400E+01    1.32410E-01   -8.56137E-01    4.03865E-03    1.08961E+01    1.29766E-01    3.77869E-02    2.79702E-02    1.08584E+01    1.43065E-01
  0.40055    1.00438E+01    1.32451E-01   -8.56494E-01    4.04041E-03    1.09003E+01    1.29805E-01    3.68899E-02    2.76415E-02    1.08634E+01    1.43038E-01
  0.40060    1.00476E+01    1.32490E-01   -8.56850E-01    4.04217E-03    1.09045E+01    1.29843E-01    3.78489E-02    2.79950E-02    1.08666E+01    1.43187E-01
  0.40065    1.00515E+01    1.32529E-01   -8.57205E-01    4.04348E-03    1.09087E+01    1.29881E-01    3.51424E-02    2.71517E-02    1.08735E+01    1.42606E-01
  0.40070    1.00553E+01    1.32568E-01   -8.57558E-01    4.04419E-03    1.09128E+01    1.29921E-01    3.57092E-02    2.74072E-02    1.08771E+01    1.43264E-01
  0.40075    1.00591E+01    1.32608E-01   -8.57910E-01    4.04493E-03    1.09170E+01    1.29960E-01    3.41034E-02    2.66687E-02    1.08829E+01    1.43077E-01
  0.40080    1.00629E+01    1.32649E-01   -8.58267E-01    4.04613E-03    1.09211E+01    1.30000E-01    3.30614E-02    2.61680E-02    1.08881E+01    1.42892E-01
  0.40085    1.00666E+01    1.32694E-01   -8.58625E-01    4.04773E-03    1.09252E+01    1.30044E-01    3.39186E-02    2.64496E-02    1.08913E+01    1.43587E-01
  0.40090    1.00704E+01    1.32739E-01   -8.58981E-01    4.04924E-03    1.09293E+01    1.30088E-01    3.26831E-02    2.57946E-02    1.08966E+01    1.43251E-01
  0.40095    1.00741E+01    1.32783E-01   -8.59336E-01    4.05045E-03    1.09334E+01    1.30131E-01    3.12464E-02    2.52352E-02    1.09022E+01    1.43016E-01
  0.40100    1.00779E+01    1.32827E-01   -8.59688E-01    4.05170E-03    1.09376E+01    1.30173E-01    3.27175E-02    2.57389E-02    1.09049E+01    1.42903E-01
  0.40105    1.00817E+01    1.32871E-01   -8.60038E-01    4.05325E-03    1.09418E+01    1.30216E-01    3.27907E-02    2.57784E-02    1.09090E+01    1.42765E-01
  0.40110    1.00856E+01    1.32913E-01   -8.60388E-01    4.05489E-03    1.09460E+01    1.30257E-01    3.34361E-02    2.58559E-02    1.09125E+01    1.42931E-01
  0.40115    1.00895E+01    1.32954E-01   -8.60740E-01    4.05678E-03    1.09502E+01    1.30296E-01    3.33118E-02    2.59863E-02    1.09169E+01    1.43042E-01
  0.40120    1.00934E+01    1.32993E-01   -8.61096E-01    4.05912E-03    1.09545E+01    1.30334E-01    3.43924E-02    2.63354E-02    1.09201E+01    1.42834E-01
  0.40125    1.00972E+01    1.33027E-01   -8.61454E-01    4.06131E-03    1.09587E+01    1.30365E-01    3.37988E-02    2.61515E-02    1.09249E+01    1.41705E-01
  0.40130    1.01011E+01    1.33058E-01   -8.61810E-01    4.06296E-03    1.09629E+01    1.30395E-01    3.52578E-02    2.67943E-02    1.09277E+01    1.41998E-01
  0.40135    1.01050E+01    1.33092E-01   -8.62164E-01    4.06436E-03    1.09671E+01    1.30428E-01    3.68212E-02    2.72860E-02    1.09303E+01    1.42825E-01
  0.40140    1.01088E+01    1.33130E-01   -8.62511E-01    4.06538E-03    1.09713E+01    1.30465E-01    3.62203E-02    2.71274E-02    1.09351E+01    1.43651E-01
  0.40145    1.01127E+01    1.33172E-01   -8.62858E-01    4.06595E-03    1.09755E+01    1.30506E-01    3.66531E-02    2.72314E-02    1.09389E+01    1.43886E-01
  0.40150    1.01165E+01    1.33217E-01   -8.63205E-01    4.06630E-03    1.09797E+01    1.30551E-01    3.89652E-02    2.80322E-02    1.09407E+01    1.44800E-01
  0.40155    1.01203E+01    1.33265E-01   -8.63554E-01    4.06685E-03    1.09839E+01    1.30598E-01    3.59884E-02    2.69602E-02    1.09479E+01    1.44388E-01
  0.40160    1.01242E+01    1.33311E-01   -8.63907E-01    4.06739E-03    1.09881E+01    1.30644E-01    3.47173E-02    2.64540E-02    1.09534E+01    1.43874E-01
  0.40165    1.01281E+01    1.33353E-01   -8.64263E-01    4.06819E-03    1.09923E+01    1.30686E-01    3.53024E-02    2.68008E-02    1.09570E+01    1.43970E-01
  0.40170    1.01320E+01    1.33396E-01   -8.64618E-01    4.06912E-03    1.09966E+01    1.30727E-01    3.63911E-02    2.71456E-02    1.09602E+01    1.44043E-01
  0.40175    1.01358E+01    1.33439E-01   -8.64973E-01    4.06957E-03    1.10008E+01    1.30770E-01    3.67253E-02    2.72617E-02    1.09641E+01    1.44327E-01
  0.40180    1.01397E+01    1.33482E-01   -8.65325E-01    4.07001E-03    1.10050E+01    1.30812E-01    3.78553E-02    2.76870E-02    1.09672E+01    1.43963E-01
  0.40185    1.01436E+01    1.33523E-01   -8.65676E-01    4.07045E-03    1.10093E+01    1.30853E-01    3.65717E-02    2.73548E-02    1.09727E+01    1.43582E-01
  0.40190    1.01475E+01    1.33561E-01   -8.66026E-01    4.07063E-03    1.10135E+01    1.30891E-01    3.64720E-02    2.73574E-02    1.09770E+01    1.43916E-01
  0.40195    1.01513E+01    1.33600E-01   -8.66383E-01    4.07082E-03    1.10177E+01    1.30931E-01    3.84338E-02    2.81259E-02    1.09793E+01    1.44272E-01
  0.40200    1.01552E+01    1.33639E-01   -8.66740E-01    4.07112E-03    1.10219E+01    1.30971E-01    3.81189E-02    2.80292E-02    1.09838E+01    1.43966E-01
  0.40205    1.01591E+01    1.33677E-01   -8.67099E-01    4.07123E-03    1.10262E+01    1.31009E-01    3.71188E-02    2.76322E-02    1.09891E+01    1.44053E-01
  0.40210    1.01630E+01    1.33716E-01   -8.67459E-01    4.07166E-03    1.10305E+01    1.31048E-01    3.70403E-02    2.75108E-02    1.09934E+01    1.44165E-01
  0.40215    1.01670E+01    1.33757E-01   -8.67820E-01    4.07256E-03    1.10348E+01    1.31089E-01    3.58548E-02    2.70491E-02    1.09989E+01    1.44278E-01
  0.40220    1.01709E+01    1.33798E-01   -8.68182E-01    4.07326E-03    1.10391E+01    1.31130E-01    3.45587E-02    2.64635E-02    1.10045E+01    1.44121E-01
  0.40225    1.01749E+01    1.33838E-01   -8.68541E-01    4.07361E-03    1.10434E+01    1.31170E-01    3.62734E-02    2.71787E-02    1.10072E+01    1.44070E-01
  0.40230    1.01789E+01    1.33879E-01   -8.68897E-01    4.07435E-03    1.10478E+01    1.31211E-01    3.63331E-02    2.70594E-02    1.10114E+01    1.44529E-01
  0.40235    1.01828E+01    1.33921E-01   -8.69252E-01    4.07543E-03    1.10521E+01    1.31253E-01    3.68295E-02    2.72856E-02    1.10153E+01    1.44467E-01
  0.40240    1.01868E+01    1.33963E-01   -8.69607E-01    4.07641E-03    1.10564E+01    1.31295E-01    3.60648E-02    2.71184E-02    1.10203E+01    1.45011E-01
  0.40245    1.01906E+01    1.34007E-01   -8.69962E-01    4.07742E-03    1.10606E+01    1.31340E-01    3.73657E-02    2.76760E-02    1.10232E+01    1.45470E-01
  0.40250    1.01945E+01    1.34055E-01   -8.70319E-01    4.07853E-03    1.10648E+01    1.31388E-01    3.47400E-02    2.68179E-02    1.10301E+01    1.45705E-01
  0.40255    1.01983E+01    1.34104E-01   -8.70680E-01    4.07991E-03    1.10690E+01    1.31437E-01    3.38173E-02    2.65172E-02    1.10352E+01    1.45475E-01
  0.40260    1.02021E+01    1.34153E-01   -8.71040E-01    4.08105E-03    1.10732E+01    1.31487E-01    3.61925E-02    2.74164E-02    1.10370E+01    1.46247E-01
  0.40265    1.02060E+01    1.34204E-01   -8.71399E-01    4.08212E-03    1.10774E+01    1.31539E-01    3.42856E-02    2.66860E-02    1.10431E+01    1.45955E-01
  0.40270    1.02098E+01    1.34256E-01   -8.71759E-01    4.08345E-03    1.10816E+01    1.31590E-01    3.40580E-02    2.65520E-02    1.10475E+01    1.46140E-01
  0.40275    1.02137E+01    1.34307E-01   -8.72121E-01    4.08523E-03    1.10858E+01    1.31641E-01    3.07152E-02    2.51102E-02    1.10551E+01    1.45683E-01
  0.40280    1.02175E+01    1.34358E-01   -8.72481E-01    4.08681E-03    1.10900E+01    1.31692E-01    3.22108E-02    2.57629E-02    1.10578E+01    1.45748E-01
  0.40285    1.02214E+01    1.34406E-01   -8.72842E-01    4.08752E-03    1.10942E+01    1.31739E-01    3.24683E-02    2.59495E-02    1.10617E+01    1.44948E-01
  0.40290    1.02252E+01    1.34453E-01   -8.73207E-01    4.08803E-03    1.10984E+01    1.31786E-01    3.31391E-02    2.62367E-02    1.10653E+01    1.45130E-01
  0.40295    1.02291E+01    1.34500E-01   -8.73570E-01    4.08838E-03    1.11026E+01    1.31833E-01    3.14433E-02    2.57199E-02    1.10712E+01    1.44540E-01
  0.40300    1.02329E+01    1.34545E-01   -8.73931E-01    4.08871E-03    1.11068E+01    1.31877E-01    2.89723E-02    2.46088E-02    1.10778E+01    1.44571E-01
  0.40305    1.02367E+01    1.34589E-01   -8.74290E-01    4.08905E-03    1.11110E+01    1.31920E-01    2.83713E-02    2.43851E-02    1.10826E+01    1.43669E-01
  0.40310    1.02406E+01    1.34631E-01   -8.74653E-01    4.08915E-03    1.11152E+01    1.31961E-01    2.95986E-02    2.47763E-02    1.10856E+01    1.44375E-01
  0.40315    1.02445E+01    1.34677E-01   -8.75018E-01    4.08903E-03    1.11195E+01    1.32007E-01    3.08311E-02    2.51356E-02    1.10887E+01    1.45492E-01
  0.40320    1.02485E+01    1.34722E-01   -8.75382E-01    4.08892E-03    1.11239E+01    1.32053E-01    3.06346E-02    2.50336E-02    1.10932E+01    1.44406E-01
  0.40325    1.02525E+01    1.34761E-01   -8.75743E-01    4.08890E-03    1.11282E+01    1.32092E-01    3.11933E-02    2.53965E-02    1.10970E+01    1.43854E-01
  0.40330    1.02564E+01    1.34796E-01   -8.76104E-01    4.08900E-03    1.11325E+01    1.32128E-01    3.12879E-02    2.54239E-02    1.11012E+01    1.43656E-01
  0.40335    1.02603E+01    1.34828E-01   -8.76467E-01    4.08930E-03    1.11368E+01    1.32160E-01    3.18577E-02    2.56727E-02    1.11050E+01    1.42932E-01
  0.40340    1.02643E+01    1.34858E-01   -8.76829E-01    4.08919E-03    1.11411E+01    1.32190E-01    3.14646E-02    2.54201E-02    1.11096E+01    1.42937E-01
  0.40345    1.02682E+01    1.34889E-01   -8.77187E-01    4.08885E-03    1.11454E+01    1.32222E-01    3.19607E-02    2.55333E-02    1.11134E+01    1.43656E-01
  0.40350    1.02721E+01    1.34924E-01   -8.77544E-01    4.08848E-03    1.11497E+01    1.32257E-01    3.18121E-02    2.55207E-02    1.11179E+01    1.44279E-01
  0.40355    1.02761E+01    1.34958E-01   -8.77900E-01    4.08807E-03    1.11540E+01    1.32292E-01    3.30129E-02    2.61833E-02    1.11210E+01    1.44252E-01
  0.40360    1.02800E+01    1.34991E-01   -8.78258E-01    4.08751E-03    1.11583E+01    1.32325E-01    3.30982E-02    2.62558E-02    1.11252E+01    1.43849E-01
  0.40365    1.02840E+01    1.35023E-01   -8.78618E-01    4.08664E-03    1.11626E+01    1.32358E-01    3.29589E-02    2.60421E-02    1.11296E+01    1.44231E-01
  0.40370    1.02879E+01    1.35061E-01   -8.78975E-01    4.08599E-03    1.11669E+01    1.32396E-01    3.40497E-02    2.65659E-02    1.11328E+01    1.45725E-01
  0.40375    1.02918E+01    1.35099E-01   -8.79331E-01    4.08568E-03    1.11711E+01    1.32435E-01    3.20443E-02    2.58226E-02    1.11391E+01    1.44680E-01
  0.40380    1.02958E+01    1.35133E-01   -8.79685E-01    4.08540E-03    1.11755E+01    1.32470E-01    3.30170E-02    2.61526E-02    1.11424E+01    1.43563E-01
  0.40385    1.02997E+01    1.35163E-01   -8.80036E-01    4.08505E-03    1.11798E+01    1.32500E-01    3.19600E-02    2.57421E-02    1.11478E+01    1.43582E-01
  0.40390    1.03037E+01    1.35192E-01   -8.80389E-01    4.08436E-03    1.11841E+01    1.32530E-01    3.11823E-02    2.54343E-02    1.11529E+01    1.43835E-01
  0.40395    1.03077E+01    1.35224E-01   -8.80742E-01    4.08407E-03    1.11884E+01    1.32563E-01    3.08962E-02    2.55280E-02    1.11575E+01    1.43942E-01
  0.40400    1.03117E+01    1.35260E-01   -8.81097E-01    4.08427E-03    1.11928E+01    1.32599E-01    3.20799E-02    2.59801E-02    1.11607E+01    1.44863E-01
  0.40405    1.03157E+01    1.35299E-01   -8.81454E-01    4.08433E-03    1.11971E+01    1.32638E-01    3.27632E-02    2.62889E-02    1.11644E+01    1.45422E-01
  0.40410    1.03197E+01    1.35337E-01   -8.81810E-01    4.08500E-03    1.12015E+01    1.32675E-01    3.19310E-02    2.58614E-02    1.11696E+01    1.45413E-01
  0.40415    1.03237E+01    1.35374E-01   -8.82168E-01    4.08618E-03    1.12059E+01    1.32712E-01    3.01705E-02    2.52197E-02    1.11757E+01    1.45034E-01
  0.40420    1.03278E+01    1.35412E-01   -8.82527E-01    4.08741E-03    1.12103E+01    1.32749E-01    2.88381E-02    2.45683E-02    1.11814E+01    1.45461E-01
  0.40425    1.03318E+01    1.35451E-01   -8.82885E-01    4.08837E-03    1.12146E+01    1.32787E-01    2.95108E-02    2.48518E-02    1.11851E+01    1.45630E-01
  0.40430    1.03357E+01    1.35490E-01   -8.83242E-01    4.08910E-03    1.12190E+01    1.32825E-01    2.95927E-02    2.48680E-02    1.11894E+01    1.45221E-01
  0.40435    1.03397E+01    1.35531E-01   -8.83600E-01    4.09010E-03    1.12233E+01    1.32866E-01    3.07623E-02    2.54129E-02    1.11925E+01    1.45353E-01
  0.40440    1.03437E+01    1.35574E-01   -8.83960E-01    4.09103E-03    1.12277E+01    1.32908E-01    3.22037E-02    2.59540E-02    1.11955E+01    1.45526E-01
  0.40445    1.03477E+01    1.35615E-01   -8.84323E-01    4.09189E-03    1.12321E+01    1.32950E-01    3.25377E-02    2.60018E-02    1.11995E+01    1.45406E-01
  0.40450    1.03518E+01    1.35652E-01   -8.84689E-01    4.09271E-03    1.12364E+01    1.32987E-01    3.09618E-02    2.54202E-02    1.12055E+01    1.44867E-01
  0.40455    1.03558E+01    1.35688E-01   -8.85062E-01    4.09347E-03    1.12409E+01    1.33023E-01    3.21686E-02    2.59755E-02    1.12087E+01    1.45003E-01
  0.40460    1.03598E+01    1.35726E-01   -8.85433E-01    4.09414E-03    1.12452E+01    1.33061E-01    3.31797E-02    2.62456E-02    1.12121E+01    1.45380E-01
  0.40465    1.03638E+01    1.35764E-01   -8.85792E-01    4.09483E-03    1.12496E+01    1.33099E-01    3.03718E-02    2.50465E-02    1.12192E+01    1.44223E-01
  0.40470    1.03678E+01    1.35799E-01   -8.86147E-01    4.09591E-03    1.12539E+01    1.33134E-01    3.05265E-02    2.51517E-02    1.12234E+01    1.44362E-01
  0.40475    1.03717E+01    1.35836E-01   -8.86506E-01    4.09710E-03    1.12582E+01    1.33170E-01    2.84623E-02    2.42726E-02    1.12298E+01    1.44465E-01
  0.40480    1.03758E+01    1.35869E-01   -8.86866E-01    4.09847E-03    1.12626E+01    1.33202E-01    2.90707E-02    2.45172E-02    1.12336E+01    1.43736E-01
  0.40485    1.03798E+01    1.35900E-01   -8.87223E-01    4.09982E-03    1.12670E+01    1.33232E-01    3.13256E-02    2.54502E-02    1.12357E+01    1.44339E-01
  0.40490    1.03838E+01    1.35929E-01   -8.87580E-01    4.10102E-03    1.12714E+01    1.33260E-01    3.21939E-02    2.58119E-02    1.12392E+01    1.43204E-01
  0.40495    1.03879E+01    1.35954E-01   -8.87939E-01    4.10219E-03    1.12759E+01    1.33284E-01    3.33630E-02    2.61012E-02    1.12425E+01    1.43774E-01
  0.40500    1.03920E+01    1.35983E-01   -8.88295E-01    4.10314E-03    1.12803E+01    1.33313E-01    3.55173E-02    2.69708E-02    1.12448E+01    1.44396E-01
  0.40505    1.03961E+01    1.36012E-01   -8.88648E-01    4.10417E-03    1.12848E+01    1.33341E-01    3.43420E-02    2.65181E-02    1.12504E+01    1.44015E-01
  0.40510    1.04002E+01    1.36038E-01   -8.89006E-01    4.10566E-03    1.12892E+01    1.33368E-01    3.61872E-02    2.71881E-02    1.12530E+01    1.44402E-01
  0.40515    1.04043E+01    1.36065E-01   -8.89365E-01    4.10748E-03    1.12937E+01    1.33394E-01    3.50031E-02    2.69268E-02    1.12587E+01    1.43928E-01
  0.40520    1.04084E+01    1.36090E-01   -8.89726E-01    4.10882E-03    1.12981E+01    1.33418E-01    3.53229E-02    2.70198E-02    1.12628E+01    1.43609E-01
  0.40525    1.04125E+01    1.36113E-01   -8.90085E-01    4.10999E-03    1.13026E+01    1.33440E-01    3.42223E-02    2.66010E-02    1.12684E+01    1.43293E-01
  0.40530    1.04166E+01    1.36135E-01   -8.90445E-01    4.11173E-03    1.13071E+01    1.33461E-01    3.40110E-02    2.64745E-02    1.12730E+01    1.42933E-01
  0.40535    1.04207E+01    1.36157E-01   -8.90809E-01    4.11382E-03    1.13115E+01    1.33482E-01    3.34122E-02    2.63307E-02    1.12781E+01    1.43516E-01
  0.40540    1.04247E+01    1.36181E-01   -8.91172E-01    4.11564E-03    1.13159E+01    1.33504E-01    3.15403E-02    2.55464E-02    1.12844E+01    1.42934E-01
  0.40545    1.04287E+01    1.36205E-01   -8.91536E-01    4.11717E-03    1.13203E+01    1.33527E-01    3.04244E-02    2.50177E-02    1.12898E+01    1.42766E-01
  0.40550    1.04327E+01    1.36230E-01   -8.91897E-01    4.11862E-03    1.13246E+01    1.33551E-01    3.14609E-02    2.54215E-02    1.12932E+01    1.43114E-01
  0.40555    1.04367E+01    1.36257E-01   -8.92254E-01    4.12011E-03    1.13290E+01    1.33577E-01    3.12780E-02    2.54352E-02    1.12977E+01    1.43665E-01
  0.40560    1.04406E+01    1.36286E-01   -8.92612E-01    4.12128E-03    1.13333E+01    1.33606E-01    2.98133E-02    2.49225E-02    1.13034E+01    1.43366E-01
  0.40565    1.04446E+01    1.36317E-01   -8.92970E-01    4.12221E-03    1.13376E+01    1.33636E-01    3.13000E-02    2.54030E-02    1.13063E+01    1.43553E-01
  0.40570    1.04486E+01    1.36347E-01   -8.93326E-01    4.12330E-03    1.13419E+01    1.33665E-01    3.23216E-02    2.57023E-02    1.13096E+01    1.43698E-01
  0.40575    1.04526E+01    1.36374E-01   -8.93683E-01    4.12398E-03    1.13462E+01    1.33692E-01    3.27941E-02    2.60139E-02    1.13135E+01    1.43613E-01
  0.40580    1.04566E+01    1.36400E-01   -8.94040E-01    4.12439E-03    1.13506E+01    1.33718E-01    3.29866E-02    2.61509E-02    1.13176E+01    1.43051E-01
  0.40585    1.04606E+01    1.36424E-01   -8.94397E-01    4.12502E-03    1.13550E+01    1.33741E-01    3.20809E-02    2.59721E-02    1.13229E+01    1.42502E-01
  0.40590    1.04646E+01    1.36445E-01   -8.94752E-01    4.12596E-03    1.13594E+01    1.33762E-01    3.15697E-02    2.55742E-02    1.13278E+01    1.42573E-01
  0.40595    1.04687E+01    1.36470E-01   -8.95109E-01    4.12714E-03    1.13638E+01    1.33786E-01    3.15097E-02    2.54388E-02    1.13323E+01    1.43461E-01
  0.40600    1.04727E+01    1.36500E-01   -8.95467E-01    4.12829E-03    1.13681E+01    1.33815E-01    3.21274E-02    2.56256E-02    1.13360E+01    1.44123E-01
  0.40605    1.04766E+01    1.36534E-01   -8.95826E-01    4.12906E-03    1.13725E+01    1.33848E-01    3.10009E-02    2.52344E-02    1.13415E+01    1.44157E-01
  0.40610    1.04806E+01    1.36570E-01   -8.96185E-01    4.12960E-03    1.13768E+01    1.33883E-01    3.07376E-02    2.52176E-02    1.13460E+01    1.44975E-01
  0.40615    1.04846E+01    1.36608E-01   -8.96547E-01    4.13007E-03    1.13811E+01    1.33921E-01    3.10936E-02    2.53156E-02    1.13500E+01    1.45010E-01
  0.40620    1.04885E+01    1.36647E-01   -8.96911E-01    4.13060E-03    1.13854E+01    1.33959E-01    3.05476E-02    2.48222E-02    1.13549E+01    1.45164E-01
  0.40625    1.04925E+01    1.36688E-01   -8.97278E-01    4.13156E-03    1.13898E+01    1.33999E-01    3.15330E-02    2.50749E-02    1.13582E+01    1.45587E-01
  0.40630    1.04965E+01    1.36731E-01   -8.97648E-01    4.13251E-03    1.13941E+01    1.34040E-01    3.16307E-02    2.51759E-02    1.13625E+01    1.45922E-01
  0.40635    1.05005E+01    1.36777E-01   -8.98020E-01    4.13349E-03    1.13985E+01    1.34085E-01    3.08696E-02    2.49694E-02    1.13676E+01    1.46438E-01
  0.40640    1.05045E+01    1.36823E-01   -8.98394E-01    4.13453E-03    1.14029E+01    1.34130E-01    3.18456E-02    2.53470E-02    1.13711E+01    1.46504E-01
  0.40645    1.05086E+01    1.36868E-01   -8.98765E-01    4.13481E-03    1.14074E+01    1.34174E-01    3.15955E-02    2.53068E-02    1.13758E+01    1.46476E-01
  0.40650    1.05126E+01    1.36915E-01   -8.99139E-01    4.13498E-03    1.14118E+01    1.34220E-01    3.27775E-02    2.57804E-02    1.13790E+01    1.47431E-01
  0.40655    1.05167E+01    1.36967E-01   -8.99513E-01    4.13559E-03    1.14162E+01    1.34271E-01    3.46006E-02    2.64918E-02    1.13816E+01    1.47472E-01
  0.40660    1.05207E+01    1.37019E-01   -8.99887E-01    4.13641E-03    1.14206E+01    1.34322E-01    3.21835E-02    2.55919E-02    1.13884E+01    1.46984E-01
  0.40665    1.05248E+01    1.37069E-01   -9.00263E-01    4.13741E-03    1.14250E+01    1.34371E-01    3.15757E-02    2.53914E-02    1.13935E+01    1.46867E-01
  0.40670    1.05288E+01    1.37116E-01   -9.00634E-01    4.13847E-03    1.14295E+01    1.34417E-01    2.97463E-02    2.45628E-02    1.13997E+01    1.45969E-01
  0.40675    1.05329E+01    1.37161E-01   -9.01006E-01    4.13995E-03    1.14339E+01    1.34460E-01    3.09421E-02    2.50753E-02    1.14029E+01    1.46102E-01
  0.40680    1.05369E+01    1.37207E-01   -9.01382E-01    4.14140E-03    1.14383E+01    1.34504E-01    3.33589E-02    2.58989E-02    1.14049E+01    1.46975E-01
  0.40685    1.05409E+01    1.37254E-01   -9.01758E-01    4.14237E-03    1.14427E+01    1.34550E-01    3.33120E-02    2.60188E-02    1.14094E+01    1.46833E-01
  0.40690    1.05450E+01    1.37300E-01   -9.02135E-01    4.14361E-03    1.14471E+01    1.34594E-01    3.41907E-02    2.63562E-02    1.14129E+01    1.46580E-01
  0.40695    1.05490E+01    1.37342E-01   -9.02509E-01    4.14543E-03    1.14515E+01    1.34634E-01    3.46296E-02    2.66620E-02    1.14169E+01    1.46078E-01
  0.40700    1.05530E+01    1.37381E-01   -9.02883E-01    4.14736E-03    1.14559E+01    1.34670E-01    3.29264E-02    2.60460E-02    1.14229E+01    1.45645E-01
  0.40705    1.05570E+01    1.37415E-01   -9.03261E-01    4.14875E-03    1.14602E+01    1.34702E-01    3.13260E-02    2.54315E-02    1.14289E+01    1.44946E-01
  0.40710    1.05609E+01    1.37447E-01   -9.03637E-01    4.14961E-03    1.14646E+01    1.34732E-01    3.19971E-02    2.56203E-02    1.14326E+01    1.44396E-01
  0.40715    1.05649E+01    1.37478E-01   -9.04008E-01    4.15062E-03    1.14689E+01    1.34760E-01    3.24884E-02    2.57472E-02    1.14364E+01    1.43775E-01
  0.40720    1.05689E+01    1.37506E-01   -9.04377E-01    4.15190E-03    1.14733E+01    1.34787E-01    3.10122E-02    2.51105E-02    1.14423E+01    1.43991E-01
  0.40725    1.05729E+01    1.37535E-01   -9.04746E-01    4.15320E-03    1.14776E+01    1.34814E-01    3.02360E-02    2.47274E-02    1.14474E+01    1.43928E-01
  0.40730    1.05768E+01    1.37567E-01   -9.05117E-01    4.15479E-03    1.14819E+01    1.34845E-01    3.11487E-02    2.50083E-02    1.14508E+01    1.44738E-01
  0.40735    1.05808E+01    1.37602E-01   -9.05492E-01    4.15659E-03    1.14863E+01    1.34877E-01    3.08630E-02    2.49534E-02    1.14554E+01    1.44648E-01
  0.40740    1.05847E+01    1.37637E-01   -9.05865E-01    4.15852E-03    1.14906E+01    1.34910E-01    2.97263E-02    2.45091E-02    1.14608E+01    1.45180E-01
  0.40745    1.05886E+01    1.37673E-01   -9.06238E-01    4.16039E-03    1.14949E+01    1.34944E-01    3.29035E-02    2.55976E-02    1.14620E+01    1.45418E-01
  0.40750    1.05926E+01    1.37710E-01   -9.06607E-01    4.16197E-03    1.14992E+01    1.34980E-01    3.44414E-02    2.59862E-02    1.14647E+01    1.45767E-01
  0.40755    1.05965E+01    1.37749E-01   -9.06970E-01    4.16357E-03    1.15034E+01    1.35017E-01    3.43902E-02    2.59284E-02    1.14690E+01    1.45768E-01
  0.40760    1.06003E+01    1.37788E-01   -9.07334E-01    4.16494E-03    1.15077E+01    1.35055E-01    3.38937E-02    2.58387E-02    1.14738E+01    1.46393E-01
  0.40765    1.06043E+01    1.37829E-01   -9.07696E-01    4.16598E-03    1.15119E+01    1.35094E-01    3.26041E-02    2.53898E-02    1.14793E+01    1.46062E-01
  0.40770    1.06082E+01    1.37868E-01   -9.08054E-01    4.16701E-03    1.15162E+01    1.35132E-01    3.13047E-02    2.49303E-02    1.14849E+01    1.45291E-01
  0.40775    1.06121E+01    1.37904E-01   -9.08418E-01    4.16817E-03    1.15206E+01    1.35167E-01    3.06774E-02    2.47817E-02    1.14899E+01    1.45215E-01
  0.40780    1.06161E+01    1.37940E-01   -9.08784E-01    4.16943E-03    1.15249E+01    1.35201E-01    3.11894E-02    2.50411E-02    1.14937E+01    1.45325E-01
  0.40785    1.06200E+01    1.37975E-01   -9.09151E-01    4.17065E-03    1.15292E+01    1.35234E-01    3.24386E-02    2.54248E-02    1.14967E+01    1.46185E-01
  0.40790    1.06240E+01    1.38009E-01   -9.09519E-01    4.17160E-03    1.15335E+01    1.35267E-01    3.07594E-02    2.47773E-02    1.15027E+01    1.45528E-01
  0.40795    1.06280E+01    1.38039E-01   -9.09887E-01    4.17247E-03    1.15379E+01    1.35296E-01    2.92058E-02    2.41960E-02    1.15087E+01    1.45342E-01
  0.40800    1.06321E+01    1.38072E-01   -9.10256E-01    4.17355E-03    1.15423E+01    1.35327E-01    3.03353E-02    2.47047E-02    1.15120E+01    1.45612E-01
